CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0096,29.7,68.7,0.0
CPU_ALL,T0097,29.0,69.8,0.0
CPU_ALL,T0098,28.9,69.6,0.0
CPU_ALL,T0099,28.4,69.9,0.0
CPU_ALL,T0100,29.6,69.3,0.0
CPU_ALL,T0101,29.4,68.2,0.0
CPU_ALL,T0102,28.9,69.8,0.0
CPU_ALL,T0103,28.5,69.8,0.0
CPU_ALL,T0104,29.1,69.4,0.0
CPU_ALL,T0105,29.5,68.9,0.1
CPU_ALL,T0106,28.9,68.9,0.0
CPU_ALL,T0107,29.1,70.0,0.0
CPU_ALL,T0108,28.4,69.7,0.0
CPU_ALL,T0109,28.3,69.6,0.0
CPU_ALL,T0110,29.2,70.2,0.0
CPU_ALL,T0111,28.1,70.2,0.0
CPU_ALL,T0112,28.8,69.8,0.0
CPU_ALL,T0113,28.9,69.5,0.0
CPU_ALL,T0114,28.8,68.3,0.0
CPU_ALL,T0115,28.9,69.7,0.0
CPU_ALL,T0116,28.9,69.3,0.0
CPU_ALL,T0117,29.5,68.9,0.0
CPU_ALL,T0118,28.6,69.3,0.0
CPU_ALL,T0119,28.9,69.2,0.0
CPU_ALL,T0120,29.0,69.0,0.0
CPU_ALL,T0121,28.6,68.9,0.0
CPU_ALL,T0122,28.7,69.2,0.0
CPU_ALL,T0123,29.1,69.2,0.0
CPU_ALL,T0124,29.2,69.1,0.0
CPU_ALL,T0125,28.4,69.0,0.1
CPU_ALL,T0126,29.0,69.8,0.0
CPU_ALL,T0127,28.6,69.7,0.0
CPU_ALL,T0128,28.6,69.8,0.0
CPU_ALL,T0129,28.3,69.8,0.0
CPU_ALL,T0130,24.3,71.6,0.1
CPU_ALL,T0131,20.7,77.1,0.0
CPU_ALL,T0132,20.9,77.7,0.0
CPU_ALL,T0133,20.4,76.9,0.0
CPU_ALL,T0134,19.5,78.8,0.0
CPU_ALL,T0135,20.6,77.2,0.1
CPU_ALL,T0136,21.4,77.1,0.0
CPU_ALL,T0137,21.9,76.3,0.0
CPU_ALL,T0138,20.0,78.0,0.0
