CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0051,22.2,76.6,0.0
CPU_ALL,T0052,19.7,79.4,0.0
CPU_ALL,T0053,21.4,77.6,0.0
CPU_ALL,T0054,20.9,78.0,0.0
CPU_ALL,T0055,20.1,78.3,0.0
CPU_ALL,T0056,21.4,77.3,0.0
CPU_ALL,T0057,21.3,78.2,0.0
CPU_ALL,T0058,19.9,79.2,0.0
CPU_ALL,T0059,21.3,75.6,0.0
CPU_ALL,T0060,20.5,79.0,0.0
CPU_ALL,T0061,20.5,76.8,0.0
CPU_ALL,T0062,22.1,77.5,0.0
CPU_ALL,T0063,22.7,77.1,0.0
CPU_ALL,T0064,22.0,76.9,0.0
CPU_ALL,T0065,22.4,75.8,0.0
CPU_ALL,T0066,20.9,76.9,0.1
CPU_ALL,T0067,25.8,73.0,0.0
CPU_ALL,T0068,24.8,73.6,0.0
CPU_ALL,T0069,23.0,75.1,0.0
CPU_ALL,T0070,25.6,69.1,0.3
CPU_ALL,T0071,29.8,69.2,0.0
CPU_ALL,T0072,28.3,70.0,0.0
CPU_ALL,T0073,29.0,69.0,0.0
CPU_ALL,T0074,31.6,66.9,0.0
CPU_ALL,T0075,29.9,67.4,0.0
CPU_ALL,T0076,31.3,66.7,0.0
CPU_ALL,T0077,29.0,68.3,0.0
CPU_ALL,T0078,33.5,65.5,0.0
CPU_ALL,T0079,32.8,65.9,0.0
CPU_ALL,T0080,31.0,67.3,0.0
CPU_ALL,T0081,31.5,66.3,0.0
CPU_ALL,T0082,33.2,65.0,0.0
CPU_ALL,T0083,31.0,67.8,0.0
CPU_ALL,T0084,29.1,70.2,0.0
CPU_ALL,T0085,30.1,68.3,0.0
CPU_ALL,T0086,29.4,69.8,0.0
CPU_ALL,T0087,28.9,69.7,0.0
CPU_ALL,T0088,29.5,68.3,0.0
CPU_ALL,T0089,28.3,70.4,0.0
CPU_ALL,T0090,29.5,69.3,0.0
CPU_ALL,T0091,29.4,69.2,0.0
CPU_ALL,T0092,29.7,69.0,0.0
CPU_ALL,T0093,29.4,69.9,0.0
CPU_ALL,T0094,28.5,70.2,0.0
CPU_ALL,T0095,29.0,69.9,0.0
CPU_ALL,T0096,30.0,69.0,0.0
CPU_ALL,T0097,28.7,68.5,0.0
CPU_ALL,T0098,29.2,69.0,0.0
CPU_ALL,T0099,29.7,69.3,0.0
CPU_ALL,T0100,29.3,69.5,0.0
CPU_ALL,T0101,29.1,69.5,0.0
CPU_ALL,T0102,29.7,69.4,0.0
CPU_ALL,T0103,29.3,69.6,0.0
CPU_ALL,T0104,28.6,69.6,0.0
CPU_ALL,T0105,28.8,68.7,0.1
CPU_ALL,T0106,28.7,69.8,0.0
CPU_ALL,T0107,29.8,68.6,0.0
CPU_ALL,T0108,28.8,68.5,0.0
CPU_ALL,T0109,29.3,69.2,0.0
CPU_ALL,T0110,29.4,70.0,0.0
CPU_ALL,T0111,28.9,69.5,0.0
CPU_ALL,T0112,29.5,68.5,0.0
CPU_ALL,T0113,29.4,68.9,0.0
CPU_ALL,T0114,28.5,69.7,0.0
CPU_ALL,T0115,29.7,69.3,0.1
CPU_ALL,T0116,28.7,68.5,0.0
CPU_ALL,T0117,29.2,69.9,0.0
CPU_ALL,T0118,29.9,67.9,0.0
CPU_ALL,T0119,29.2,69.7,0.0
CPU_ALL,T0120,29.8,69.2,0.0
CPU_ALL,T0121,30.0,67.8,0.0
CPU_ALL,T0122,29.5,69.3,0.0
CPU_ALL,T0123,28.9,69.3,0.0
CPU_ALL,T0124,29.5,68.0,0.0
CPU_ALL,T0125,29.1,70.0,0.0
CPU_ALL,T0126,29.2,68.9,0.0
CPU_ALL,T0127,29.2,68.8,0.0
CPU_ALL,T0128,29.6,68.7,0.0
CPU_ALL,T0129,28.8,69.7,0.0
CPU_ALL,T0130,25.1,71.2,0.1
CPU_ALL,T0131,22.4,75.4,0.0
CPU_ALL,T0132,21.6,76.9,0.0
CPU_ALL,T0133,21.5,76.1,0.0
CPU_ALL,T0134,21.9,76.3,0.0
CPU_ALL,T0135,20.6,74.6,0.0
CPU_ALL,T0136,21.1,76.3,0.0
CPU_ALL,T0137,21.9,75.7,0.0
CPU_ALL,T0138,22.1,75.6,0.0
