CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0074,29.6,68.4,0.0
CPU_ALL,T0075,29.0,69.5,0.0
CPU_ALL,T0076,29.4,67.5,0.1
CPU_ALL,T0077,29.5,67.6,0.0
CPU_ALL,T0078,30.7,66.4,0.0
CPU_ALL,T0079,29.4,68.7,0.0
CPU_ALL,T0080,30.0,67.5,0.0
CPU_ALL,T0081,30.0,67.3,0.1
CPU_ALL,T0082,29.0,67.6,0.0
CPU_ALL,T0083,31.0,66.7,0.0
CPU_ALL,T0084,29.8,67.6,0.0
CPU_ALL,T0085,30.1,67.2,0.1
CPU_ALL,T0086,30.8,66.6,0.0
CPU_ALL,T0087,28.6,68.4,0.1
CPU_ALL,T0088,36.2,61.5,0.0
CPU_ALL,T0089,32.4,64.2,0.0
CPU_ALL,T0090,30.5,65.6,0.0
CPU_ALL,T0091,30.3,66.5,0.1
CPU_ALL,T0092,30.2,67.5,0.0
CPU_ALL,T0093,29.0,68.2,0.0
CPU_ALL,T0094,30.3,66.8,0.1
CPU_ALL,T0095,29.8,68.0,0.0
CPU_ALL,T0096,29.7,67.5,0.0
CPU_ALL,T0097,29.1,68.1,0.0
CPU_ALL,T0098,28.4,69.5,0.1
CPU_ALL,T0099,28.6,69.1,0.0
CPU_ALL,T0100,29.3,67.2,0.0
CPU_ALL,T0101,28.9,69.0,0.0
CPU_ALL,T0102,28.4,69.2,0.1
CPU_ALL,T0103,29.9,67.8,0.0
CPU_ALL,T0104,29.8,68.0,0.0
CPU_ALL,T0105,35.4,62.7,0.1
CPU_ALL,T0106,34.8,62.8,0.0
CPU_ALL,T0107,31.3,67.7,0.0
CPU_ALL,T0108,32.0,65.4,0.0
CPU_ALL,T0109,31.8,65.0,0.1
CPU_ALL,T0110,32.9,64.3,0.0
CPU_ALL,T0111,36.2,62.3,0.1
CPU_ALL,T0112,33.1,65.4,0.1
CPU_ALL,T0113,35.2,63.6,0.0
CPU_ALL,T0114,30.0,67.7,0.0
CPU_ALL,T0115,31.6,66.6,0.0
CPU_ALL,T0116,36.7,61.4,0.0
CPU_ALL,T0117,35.4,62.3,0.0
CPU_ALL,T0118,35.9,62.1,0.1
CPU_ALL,T0119,35.3,62.6,0.0
CPU_ALL,T0120,35.5,63.0,0.0
CPU_ALL,T0121,34.6,64.1,0.0
CPU_ALL,T0122,35.8,62.6,0.0
CPU_ALL,T0123,41.8,56.8,0.0
CPU_ALL,T0124,36.3,62.8,0.0
CPU_ALL,T0125,35.5,62.5,0.1
CPU_ALL,T0126,31.0,67.6,0.0
CPU_ALL,T0127,34.1,63.7,0.0
CPU_ALL,T0128,29.0,68.8,0.0
CPU_ALL,T0129,29.8,67.4,0.0
CPU_ALL,T0130,29.1,67.7,0.1
CPU_ALL,T0131,20.5,77.7,0.0
CPU_ALL,T0132,21.0,75.7,0.0
CPU_ALL,T0133,20.9,76.8,0.0
CPU_ALL,T0134,21.0,76.6,0.0
CPU_ALL,T0135,20.6,77.0,0.0
CPU_ALL,T0136,21.5,75.3,0.1
CPU_ALL,T0137,20.6,77.4,0.0
CPU_ALL,T0138,21.4,77.6,0.0
