CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0049,21.0,78.2,0.0
CPU_ALL,T0050,21.4,78.5,0.0
CPU_ALL,T0051,20.3,79.5,0.0
CPU_ALL,T0052,20.8,79.2,0.0
CPU_ALL,T0053,21.0,78.8,0.0
CPU_ALL,T0054,21.3,78.6,0.0
CPU_ALL,T0055,21.0,78.6,0.0
CPU_ALL,T0056,20.6,78.3,0.0
CPU_ALL,T0057,20.5,78.3,0.0
CPU_ALL,T0058,19.7,79.2,0.0
CPU_ALL,T0059,19.5,79.1,0.0
CPU_ALL,T0060,19.4,79.6,0.0
CPU_ALL,T0061,21.4,78.5,0.0
CPU_ALL,T0062,20.9,78.8,0.0
CPU_ALL,T0063,21.6,78.3,0.0
CPU_ALL,T0064,21.1,78.5,0.0
CPU_ALL,T0065,19.6,79.0,0.0
CPU_ALL,T0066,20.7,78.4,0.0
CPU_ALL,T0067,19.6,79.2,0.0
CPU_ALL,T0068,21.8,78.2,0.0
CPU_ALL,T0069,21.8,77.8,0.0
CPU_ALL,T0070,23.5,74.6,0.0
CPU_ALL,T0071,27.8,70.7,0.0
CPU_ALL,T0072,29.9,67.6,0.1
CPU_ALL,T0073,29.5,68.7,0.0
CPU_ALL,T0074,28.4,69.4,0.0
CPU_ALL,T0075,29.0,68.7,0.0
CPU_ALL,T0076,29.3,68.3,0.0
CPU_ALL,T0077,28.9,68.5,0.0
CPU_ALL,T0078,29.9,66.7,0.1
CPU_ALL,T0079,28.4,68.7,0.0
CPU_ALL,T0080,28.4,68.4,0.0
CPU_ALL,T0081,30.0,67.4,0.0
CPU_ALL,T0082,29.2,67.8,0.0
CPU_ALL,T0083,29.0,68.1,0.0
CPU_ALL,T0084,28.9,67.6,0.1
CPU_ALL,T0085,29.0,69.1,0.0
CPU_ALL,T0086,31.8,63.8,0.0
CPU_ALL,T0087,31.1,65.7,0.0
CPU_ALL,T0088,27.9,69.6,0.0
CPU_ALL,T0089,28.9,68.6,0.1
CPU_ALL,T0090,28.5,70.3,0.0
CPU_ALL,T0091,29.5,68.7,0.0
CPU_ALL,T0092,30.1,67.7,0.1
CPU_ALL,T0093,28.7,69.2,0.0
CPU_ALL,T0094,28.8,67.8,0.0
CPU_ALL,T0095,29.1,68.8,0.0
CPU_ALL,T0096,29.4,67.8,0.0
CPU_ALL,T0097,28.9,68.7,0.1
CPU_ALL,T0098,28.5,68.1,0.0
CPU_ALL,T0099,29.5,67.3,0.0
CPU_ALL,T0100,28.5,67.2,0.1
CPU_ALL,T0101,28.2,69.2,0.0
CPU_ALL,T0102,29.5,68.4,0.0
CPU_ALL,T0103,29.7,67.4,0.1
CPU_ALL,T0104,28.7,68.9,0.0
CPU_ALL,T0105,28.9,68.8,0.1
CPU_ALL,T0106,29.8,67.5,0.0
CPU_ALL,T0107,29.1,66.9,0.0
CPU_ALL,T0108,29.1,69.0,0.1
CPU_ALL,T0109,29.2,67.9,0.0
CPU_ALL,T0110,28.8,68.2,0.0
CPU_ALL,T0111,29.6,68.1,0.1
CPU_ALL,T0112,28.7,67.3,0.0
CPU_ALL,T0113,29.9,67.3,0.0
CPU_ALL,T0114,29.3,68.8,0.1
CPU_ALL,T0115,28.5,68.3,0.0
CPU_ALL,T0116,29.9,67.0,0.0
CPU_ALL,T0117,28.8,65.1,0.1
CPU_ALL,T0118,29.0,68.2,0.0
CPU_ALL,T0119,29.5,68.2,0.0
CPU_ALL,T0120,29.5,67.4,0.2
CPU_ALL,T0121,29.5,68.0,0.0
CPU_ALL,T0122,29.7,66.9,0.1
CPU_ALL,T0123,28.8,68.1,0.0
CPU_ALL,T0124,29.3,68.8,0.0
CPU_ALL,T0125,29.6,67.6,0.1
CPU_ALL,T0126,29.4,68.2,0.0
CPU_ALL,T0127,29.3,66.8,0.1
CPU_ALL,T0128,29.1,66.8,0.0
CPU_ALL,T0129,29.0,68.9,0.0
CPU_ALL,T0130,29.5,67.3,0.1
CPU_ALL,T0131,23.9,75.7,0.0
CPU_ALL,T0132,21.5,78.0,0.0
CPU_ALL,T0133,20.7,77.3,0.0
CPU_ALL,T0134,20.4,77.8,0.0
CPU_ALL,T0135,20.9,78.0,0.0
CPU_ALL,T0136,21.7,76.9,0.1
CPU_ALL,T0137,21.2,78.2,0.0
CPU_ALL,T0138,21.2,77.8,0.0
