CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0069,20.9,77.5,0.0
CPU_ALL,T0070,22.3,75.3,0.0
CPU_ALL,T0071,26.9,70.3,0.0
CPU_ALL,T0072,28.7,70.0,0.0
CPU_ALL,T0073,28.5,69.2,0.1
CPU_ALL,T0074,29.6,68.0,0.0
CPU_ALL,T0075,29.8,68.0,0.0
CPU_ALL,T0076,29.4,68.8,0.0
CPU_ALL,T0077,29.7,68.1,0.0
CPU_ALL,T0078,29.5,68.5,0.1
CPU_ALL,T0079,28.5,67.8,0.0
CPU_ALL,T0080,30.7,67.2,0.0
CPU_ALL,T0081,29.4,68.1,0.0
CPU_ALL,T0082,32.0,64.5,0.0
CPU_ALL,T0083,33.1,65.3,0.0
CPU_ALL,T0084,31.9,66.2,0.0
CPU_ALL,T0085,30.4,66.9,0.1
CPU_ALL,T0086,31.2,67.0,0.0
CPU_ALL,T0087,33.0,65.6,0.0
CPU_ALL,T0088,32.7,64.6,0.0
CPU_ALL,T0089,35.2,62.5,0.1
CPU_ALL,T0090,30.8,67.5,0.0
CPU_ALL,T0091,33.1,64.1,0.0
CPU_ALL,T0092,31.7,66.3,0.0
CPU_ALL,T0093,30.7,67.4,0.0
CPU_ALL,T0094,30.5,66.2,0.1
CPU_ALL,T0095,32.5,65.3,0.0
CPU_ALL,T0096,31.1,66.0,0.0
CPU_ALL,T0097,29.5,67.3,0.0
CPU_ALL,T0098,29.4,68.0,0.1
CPU_ALL,T0099,29.1,69.1,0.0
CPU_ALL,T0100,29.3,68.9,0.0
CPU_ALL,T0101,29.4,68.3,0.0
CPU_ALL,T0102,28.9,69.6,0.0
CPU_ALL,T0103,28.7,69.1,0.0
CPU_ALL,T0104,29.4,69.2,0.1
CPU_ALL,T0105,29.4,68.5,0.0
CPU_ALL,T0106,29.2,68.0,0.0
CPU_ALL,T0107,29.5,66.9,0.1
CPU_ALL,T0108,28.8,67.7,0.0
CPU_ALL,T0109,29.5,69.0,0.0
CPU_ALL,T0110,28.6,68.8,0.1
CPU_ALL,T0111,29.3,69.0,0.0
CPU_ALL,T0112,29.0,68.4,0.0
CPU_ALL,T0113,28.9,69.0,0.0
CPU_ALL,T0114,29.2,68.6,0.0
CPU_ALL,T0115,30.3,66.4,0.1
CPU_ALL,T0116,28.3,69.1,0.1
CPU_ALL,T0117,30.1,67.7,0.0
CPU_ALL,T0118,29.4,68.4,0.0
CPU_ALL,T0119,29.1,68.9,0.0
CPU_ALL,T0120,28.9,68.4,0.1
CPU_ALL,T0121,28.9,69.2,0.0
CPU_ALL,T0122,28.5,69.2,0.0
CPU_ALL,T0123,28.9,69.4,0.0
CPU_ALL,T0124,29.8,66.7,0.0
CPU_ALL,T0125,29.5,68.1,0.1
CPU_ALL,T0126,29.3,67.4,0.0
CPU_ALL,T0127,29.9,68.2,0.0
CPU_ALL,T0128,29.0,68.0,0.0
CPU_ALL,T0129,29.5,67.5,0.0
CPU_ALL,T0130,26.3,69.3,0.1
CPU_ALL,T0131,20.6,78.2,0.0
CPU_ALL,T0132,21.2,77.5,0.0
CPU_ALL,T0133,20.5,78.0,0.0
CPU_ALL,T0134,20.9,77.5,0.0
CPU_ALL,T0135,21.3,77.7,0.0
CPU_ALL,T0136,21.0,77.5,0.0
CPU_ALL,T0137,20.8,77.5,0.0
CPU_ALL,T0138,21.6,77.5,0.1
